id,message,user_id,channel_id,create_at,update_at,root_id,edit_at,delete_at,is_pinned,original_id,cluster
160056,"Привет! По заказу кросс-доставки №197256, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",325959,528897,1702177691165,1702177691165,,0,0,False,,0
160060,"Привет! У клиента 260985 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",973063,221425,1702179608961,1702179608961,o3q3ysaa0kty9ly31dfd99l5,0,0,False,,4
160061,"Привет! У клиента 804685 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",293299,810752,1702186561757,1702186561757,bxealaz47e8xsm6jxgl9z26f,0,0,False,,4
160062,Привет! Продавец 659888 просит убрать уведомление по претензии 290291,374522,506254,1702191444420,1702191444420,,0,0,False,,12
160063,Привет! Продавец 657876 просит убрать уведомление по претензии 710484,332773,46791,1702191549725,1702191549725,,0,0,False,,12
160069,"Привет! В заказе №792656 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не sorted. Помогите, пожалуйста, вернуть деньги пользователю.",246098,971370,1702193038069,1702193038069,yychgbaiqvojm6x09z9hbxd2,0,0,False,,5
160078,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",896678,121521,1702198935257,1702198935257,eztgkfb1pkc6immql0q96xwv,0,0,False,,1
160085,"У нас статус отправлен на refund, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",856198,202862,1702205754306,1702205754306,wy0ee1ssi7yj92tx22hq1qy1,0,0,False,,3
160091,"Привет! У клиента 841929 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",579759,149763,1702211276482,1702211276482,fejoj3y8m1i20igycjxjh6nh,0,0,False,,4
160098,"Привет! По заказу кросс-доставки №372839, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",819652,962443,1702214122600,1702214122600,,0,0,False,,0
160101,"У нас статус отправлен на rejected, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",688416,166467,1702220179007,1702220179007,,0,0,False,,3
160109,"Привет! Была выплачена компенсация №649055, нужно убрать уведомление по претензии.",124259,148024,1702226037535,1702226037535,m342yfensi8d7e7d06m7ru8i,0,0,False,,8
160112,Добрый день! У покупателя 432854 зависли деньги из за статуса refunding. Заказ: 865838,887520,399266,1702230326749,1702230326749,,0,0,False,,10
160117,Добрый день! У покупателя 240870 зависли деньги из за статуса sorted. Заказ: 169858,435269,615365,1702230537250,1702230537250,,0,0,False,,10
160126,Добрый день! У покупателя 820736 зависли деньги из за статуса confirmed. Заказ: 338531,969061,351519,1702236489471,1702236489471,,0,0,False,,10
160127,"Привет! Была выплачена компенсация №497412, нужно убрать уведомление по претензии.",813267,587521,1702241426618,1702241426618,,0,0,False,,8
160136,"Привет! Просьба перевести статус заказа в cancelled, покупателю 319664 не вернулись деньги, у нас заказ отменен. Спасибо!",547387,173493,1702246940391,1702246940391,lrzojpd7lkddg6bbiob5h9wm,0,0,False,,9
160137,"У нас статус отправлен на refunding, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",580550,79696,1702247234597,1702247234597,5u62bbvxk0qrvzo27mbo7rih,0,0,False,,3
160138,"Привет! У клиента 522336 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",227552,707551,1702248689403,1702248689403,sgf84wboq572t1et531xd3kp,0,0,False,,4
160146,"Привет! По заказу кросс-доставки №726494, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",81917,350796,1702249112695,1702249112695,gywy0f0y80tm4ohrndvu1c1h,0,0,False,,0
160155,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",260683,640890,1702255436171,1702255436171,lb9xomfjkdadew069mhemopx,0,0,False,,1
160156,"Привет! Пользователь 447855 просит убрать уведомление по претензии, претензия по ""Срок вывода ДС"" была отклонена и в разделе ""Заказы"" осталось уведомление ""Не сможем выплатить компенс"" - просит убрать.",762242,205341,1702255560731,1702255560731,dyy3j0rq6y3jt2mjmx4gepu3,0,0,False,,7
160157,"Привет! В заказе №952539 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не lost. Помогите, пожалуйста, вернуть деньги пользователю.",438672,331954,1702259654774,1702259654774,iw1s2289plss2t3ydv9c8fdx,0,0,False,,5
160161,"Привет! По заказу кросс-доставки №457244, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",446237,732628,1702265682745,1702265682745,nrq4308x2gi3xquucx4hv2aa,0,0,False,,0
160163,"Привет! По заказу кросс-доставки №307216, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",325875,736087,1702271096126,1702271096126,rps5ki8hw0mps5kgp8uo67vj,0,0,False,,0
160172,"Привет! В заказе №975549 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не started. Помогите, пожалуйста, вернуть деньги пользователю.",634392,168409,1702276551365,1702276551365,lpeo0py2vtkymid85p0j4nez,0,0,False,,5
160175,"У нас статус отправлен на refunding, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",564392,634043,1702280438884,1702280438884,,0,0,False,,3
160179,"Покупатель 200483 отказался от товара, но деньги не вернулись. В биллинге статус заказа не started. Помогите, пожалуйста, вернуть деньги пользователю.",656833,572872,1702287298076,1702287298076,,0,0,False,,11
160185,"Привет! По заказу кросс-доставки №954432, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",950332,315173,1702289541140,1702289541140,,0,0,False,,0
160186,"Привет! В заказе №209828 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не refund. Помогите, пожалуйста, вернуть деньги пользователю.",741362,691108,1702294970542,1702294970542,l2p08gqp3kguf8lq3dq82bpg,0,0,False,,5
160188,"Добрый день, в профиле 198762 не отображается 14 дней на возврат, подскажите это как включить?",104395,810821,1702296129290,1702296129290,,0,0,False,,6
160196,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",464494,348468,1702301023221,1702301023221,,0,0,False,,1
160199,"Покупатель 417873 отказался от товара, но деньги не вернулись. В биллинге статус заказа не lost. Помогите, пожалуйста, вернуть деньги пользователю.",464395,281211,1702303598560,1702303598560,19laclcmkyoij4nj2vu9zyy1,0,0,False,,11
160203,Привет! Покупателю 724962 не возвращаются деньги: статус завис на confirmed. 456860,399497,612591,1702310478634,1702310478634,nn6mofiukq6domhouc1dd0pq,0,0,False,,2
160207,"Привет! Просьба перевести статус заказа в submitted, покупателю 240786 не вернулись деньги, у нас заказ отменен. Спасибо!",432850,965326,1702315994454,1702315994454,,0,0,False,,9
160211,"Привет! У клиента 469535 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",845043,429096,1702320005618,1702320005618,,0,0,False,,4
160217,"Привет! Была выплачена компенсация №395807, нужно убрать уведомление по претензии.",560683,965849,1702323140256,1702323140256,,0,0,False,,8
160223,Добрый день! У покупателя 36612 зависли деньги из за статуса refunding. Заказ: 834400,479587,580668,1702329220618,1702329220618,7pgpvm6vhjaywq5t3doouq1m,0,0,False,,10
160225,"Добрый день, в профиле 944419 не отображается 14 дней на возврат, подскажите это как включить?",26945,307629,1702329696377,1702329696377,m3i2mskb3hqefnxjub3kl07q,0,0,False,,6
160230,Привет! Покупателю 336350 не возвращаются деньги: статус завис на lost.,908569,881113,1702332843672,1702332843672,,0,0,False,,2
160235,"У нас статус отправлен на cancelled, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",81425,440424,1702333660906,1702333660906,6nd1swth2jyap0749h1p6q36,0,0,False,,3
160236,Привет! Покупателю 790278 не возвращаются деньги: статус завис на cancelled.,141457,63178,1702334227643,1702334227643,,0,0,False,,2
160237,Привет! Покупателю 315576 не возвращаются деньги: статус завис на cancelled.,551624,431872,1702337417551,1702337417551,q1h24se6lumffrx5uznfvjnx,0,0,False,,2
160239,"У нас статус отправлен на confirmed, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",815356,171446,1702338031267,1702338031267,jwux39wqlvmadha8jnx6wf6r,0,0,False,,3
160249,"Добрый день, в профиле 874604 не отображается 14 дней на возврат, подскажите это как включить?",434430,929320,1702341549013,1702341549013,y64eclz8yfs2iuz5ru4uln4q,0,0,False,,6
160252,"Привет! Просьба перевести статус заказа в submitted, покупателю 513591 не вернулись деньги, у нас заказ отменен. Спасибо!",213313,675958,1702344748111,1702344748111,h2icvch2a75s1krjg8b5fcit,0,0,False,,9
160255,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",11074,483889,1702346179558,1702346179558,jkk40v17uvhs1bi747fwnryh,0,0,False,,1
160264,"Привет! Была выплачена компенсация №913499, нужно убрать уведомление по претензии.",274115,246044,1702350851523,1702350851523,u2xraymftysnkx13igu0dmju,0,0,False,,8
160265,"Покупатель 410649 отказался от товара, но деньги не вернулись. В биллинге статус заказа не started. Помогите, пожалуйста, вернуть деньги пользователю.",43355,238445,1702352535482,1702352535482,,0,0,False,,11
160269,"Привет! Была выплачена компенсация №42509, нужно убрать уведомление по претензии.",416555,528133,1702357840247,1702357840247,,0,0,False,,8
160272,Добрый день! У покупателя 690893 зависли деньги из за статуса confirmed. Заказ: 330495,846457,691410,1702364784843,1702364784843,oifdq7oit7laz0kfeblmm320,0,0,False,,10
160280,Привет! Покупателю 836281 не возвращаются деньги: статус завис на confirmed. 477233,386825,55523,1702367032213,1702367032213,gh9q535va4hcag2gwxmsnimh,0,0,False,,2
160288,"Добрый день, в профиле 155587 не отображается 14 дней на возврат, подскажите это как включить?",94051,597504,1702373886923,1702373886923,,0,0,False,,6
160293,"Покупатель 188237 отказался от товара, но деньги не вернулись. В биллинге статус заказа не started. Помогите, пожалуйста, вернуть деньги пользователю.",343055,356449,1702376397179,1702376397179,,0,0,False,,11
160299,"Привет! В заказе №371179 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не refund. Помогите, пожалуйста, вернуть деньги пользователю.",254296,106287,1702382907044,1702382907044,,0,0,False,,5
160302,"Привет! По заказу кросс-доставки №28055, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",99235,40187,1702383687846,1702383687846,,0,0,False,,0
160306,Привет! Покупателю 456489 не возвращаются деньги: статус завис на confirmed. 437320,539851,990759,1702389352812,1702389352812,qpubw4784w7bie53cj0ut7mn,0,0,False,,2
160308,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",746956,957253,1702394399486,1702394399486,,0,0,False,,1
160312,Привет! Покупателю 110524 не возвращаются деньги: статус завис на submitted.,832301,317346,1702397246175,1702397246175,1j925tlqzfup5imbrto1fba3,0,0,False,,2
160317,Привет! Покупателю 564375 не возвращаются деньги: статус завис на submitted.,571426,743305,1702403440596,1702403440596,ig2c3x1ud2jaeigf9o92t5d1,0,0,False,,2
160321,"Привет! По заказу кросс-доставки №749601, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",687745,918951,1702404666575,1702404666575,,0,0,False,,0
160325,"Привет! По заказу кросс-доставки №553971, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",716320,656020,1702409889491,1702409889491,,0,0,False,,0
160327,Привет! Продавец 176571 просит убрать уведомление по претензии 349635,448461,834144,1702413186323,1702413186323,tn6n1i8vf7voqoa3o6h8wg8w,0,0,False,,12
160332,"Привет! Была выплачена компенсация №615726, нужно убрать уведомление по претензии.",499034,837190,1702415469318,1702415469318,98oug40l2sn2qdg0bn0a1udg,0,0,False,,8
160342,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",676772,650238,1702416528406,1702416528406,,0,0,False,,1
160343,Привет! Продавец 658815 просит убрать уведомление по претензии 962866,800969,536333,1702422843874,1702422843874,0pppmolblzulge4cxorx41xt,0,0,False,,12
160350,"У нас статус отправлен на confirmed, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",130964,537794,1702425801206,1702425801206,8lspa8jachdbb18v94y13kdh,0,0,False,,3
160358,"У нас статус отправлен на refund, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",155892,538209,1702428926869,1702428926869,3s8fy9oglqy4mv5t838q28l2,0,0,False,,3
160364,"У нас статус отправлен на refunding, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",241955,987842,1702432539702,1702432539702,13jyn5nccwvnyo0yv4gztkny,0,0,False,,3
160368,"Привет! Просьба перевести статус заказа в confirmed, покупателю 618115 не вернулись деньги, у нас заказ отменен. Спасибо!",760473,7575,1702436644354,1702436644354,fiv60uv8rb0vbuhibn34ll8o,0,0,False,,9
160378,"Привет! У клиента 176676 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",786229,961942,1702441582417,1702441582417,,0,0,False,,4
160380,"Привет! Была выплачена компенсация №285637, нужно убрать уведомление по претензии.",341635,444492,1702443352795,1702443352795,y55gfx88wouvkkhj8p2dd73f,0,0,False,,8
160388,"У нас статус отправлен на submitted, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",944391,873949,1702446202336,1702446202336,6h3cbra6kmeo2j1ru0t33ig0,0,0,False,,3
160396,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",301241,753170,1702449499609,1702449499609,v9dmqjgipz97bx854bh9arzx,0,0,False,,1
160405,"Привет! Пользователь 283058 просит убрать уведомление по претензии, претензия по ""Срок вывода ДС"" была отклонена и в разделе ""Заказы"" осталось уведомление ""Не сможем выплатить компенс"" - просит убрать.",986067,709976,1702452369412,1702452369412,,0,0,False,,7
160412,"Добрый день, в профиле 191421 не отображается 14 дней на возврат, подскажите это как включить?",572809,709262,1702456298940,1702456298940,,0,0,False,,6
160417,"У нас статус отправлен на rejected, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",201920,225292,1702460315057,1702460315057,eha63z733rgrx9sw9s8zbrzv,0,0,False,,3
160423,"Привет! По заказу кросс-доставки №784276, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",636405,340,1702463732533,1702463732533,,0,0,False,,0
160430,"Привет! Просьба перевести статус заказа в refunding, покупателю 965131 не вернулись деньги, у нас заказ отменен. Спасибо!",209786,955999,1702465856537,1702465856537,tkdfxa8174r3vf29cclz22ok,0,0,False,,9
160434,"Привет! Просьба перевести статус заказа в refunding, покупателю 236903 не вернулись деньги, у нас заказ отменен. Спасибо!",14910,291850,1702470259374,1702470259374,yrnz74l8wyxwamo67vcpjuf5,0,0,False,,9
160435,Привет! Покупателю 964689 не возвращаются деньги: статус завис на refund.,102917,746952,1702475103778,1702475103778,,0,0,False,,2
160436,"Привет! По заказу кросс-доставки №296669, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",554977,496758,1702481564819,1702481564819,,0,0,False,,0
160441,Привет! Покупателю 731401 не возвращаются деньги: статус завис на submitted.,493595,378252,1702484984212,1702484984212,,0,0,False,,2
160450,"Добрый день, в профиле 331935 не отображается 14 дней на возврат, подскажите это как включить?",578842,430954,1702490063139,1702490063139,,0,0,False,,6
160458,"Привет! В заказе №561742 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не refund. Помогите, пожалуйста, вернуть деньги пользователю.",197289,95395,1702493669216,1702493669216,t926w740ycbyojgdhl7958bk,0,0,False,,5
160461,"Привет! По заказу кросс-доставки №460266, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",481760,11761,1702496173916,1702496173916,,0,0,False,,0
160471,Добрый день! У покупателя 251731 зависли деньги из за статуса submitted. Заказ: 108133,315353,487304,1702501985027,1702501985027,,0,0,False,,10
160473,Привет! Покупателю 831255 не возвращаются деньги: статус завис на lost.,406864,6821,1702506133525,1702506133525,,0,0,False,,2
160477,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",893265,126093,1702506430247,1702506430247,ogfxzcnu8jfqys4dcwhr9yoc,0,0,False,,1
160483,"Привет! У клиента 401308 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",854402,43358,1702511698844,1702511698844,,0,0,False,,4
160491,"У нас статус отправлен на sorted, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",776109,476622,1702512867727,1702512867727,,0,0,False,,3
160501,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",204680,27166,1702518210128,1702518210128,on5oy69ykmm91gtdldqb00w2,0,0,False,,1
160507,"Привет! Просьба перевести статус заказа в started, покупателю 228166 не вернулись деньги, у нас заказ отменен. Спасибо!",921443,941504,1702519237152,1702519237152,,0,0,False,,9
160510,"Покупатель 185568 отказался от товара, но деньги не вернулись. В биллинге статус заказа не refund. Помогите, пожалуйста, вернуть деньги пользователю.",454716,95831,1702521743474,1702521743474,nph2obaro1vzr5zcyiyulqyt,0,0,False,,11
160515,"Привет! У клиента 413731 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",268397,96699,1702523170435,1702523170435,,0,0,False,,4
160517,Привет! Продавец 404163 просит убрать уведомление по претензии 323110,998007,667175,1702529691069,1702529691069,sxpgted9kjccuun5liwnbn1a,0,0,False,,12
160518,Привет! Покупателю 162321 не возвращаются деньги: статус завис на confirmed. 262465,69658,242369,1702533033609,1702533033609,,0,0,False,,2
160520,"Привет! Была выплачена компенсация №269096, нужно убрать уведомление по претензии.",927153,483060,1702538643592,1702538643592,9ny1s8df0sdvg9byk7ulye8g,0,0,False,,8
160528,"Привет! В заказе №465845 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не refunding. Помогите, пожалуйста, вернуть деньги пользователю.",714748,611651,1702545467500,1702545467500,tuw90hqj5zeow21vtfio5tkd,0,0,False,,5
160533,"Привет! Была выплачена компенсация №463468, нужно убрать уведомление по претензии.",544841,536539,1702546422947,1702546422947,nfdoyq6dq25c954s1e5zchjg,0,0,False,,8
160540,Привет! Продавец 595694 просит убрать уведомление по претензии 779379,681362,671774,1702548184161,1702548184161,,0,0,False,,12
160547,Привет! Покупателю 149196 не возвращаются деньги: статус завис на confirmed. 7916,14134,828088,1702554748082,1702554748082,,0,0,False,,2
160554,"Привет! По заказу кросс-доставки №556711, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",473689,84816,1702556155348,1702556155348,u7o8kfs03yt417wbuyqbosym,0,0,False,,0
160561,"Привет! Пользователь 379331 просит убрать уведомление по претензии, претензия по ""Срок вывода ДС"" была отклонена и в разделе ""Заказы"" осталось уведомление ""Не сможем выплатить компенс"" - просит убрать.",406775,12809,1702559657254,1702559657254,zimuabx8kexmf0v62iqk45o4,0,0,False,,7
160570,"Привет! У клиента 421473 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",724972,676258,1702565006849,1702565006849,,0,0,False,,4
160578,"Привет! По заказу кросс-доставки №288918, нет возвратного трек-номера. EXMAIL сообщили, что уже передали заказ в СД продавца для дальнейшего возврата. Помогите, пожалуйста, разобраться и вернуть заказ продавцу.",490317,619194,1702567018837,1702567018837,v1py8t5k6ffl21fmvbdlgrsv,0,0,False,,0
160586,Добрый день! У покупателя 423722 зависли деньги из за статуса lost. Заказ: 530059,834225,192803,1702569738550,1702569738550,cd2z2ftjm9rbqhk1px9k8pw7,0,0,False,,10
160588,"Привет! Пользователь 73042 просит убрать уведомление по претензии, претензия по ""Срок вывода ДС"" была отклонена и в разделе ""Заказы"" осталось уведомление ""Не сможем выплатить компенс"" - просит убрать.",853162,110915,1702570566681,1702570566681,,0,0,False,,7
160598,"Привет! Пользователь 871403 просит убрать уведомление по претензии, претензия по ""Срок вывода ДС"" была отклонена и в разделе ""Заказы"" осталось уведомление ""Не сможем выплатить компенс"" - просит убрать.",427746,146385,1702572945100,1702572945100,,0,0,False,,7
160607,Привет! Покупателю 212593 не возвращаются деньги: статус завис на refund.,972409,419434,1702579107968,1702579107968,,0,0,False,,2
160613,"У нас статус отправлен на refund, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",106173,652607,1702585263204,1702585263204,,0,0,False,,3
160616,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",593727,10786,1702591599694,1702591599694,tzej7mrmfvp5kas7t3kb0qmj,0,0,False,,1
160618,"Привет! В заказе №829708 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не started. Помогите, пожалуйста, вернуть деньги пользователю.",97095,706887,1702595879154,1702595879154,,0,0,False,,5
160621,"Добрый день, в профиле 107406 не отображается 14 дней на возврат, подскажите это как включить?",551197,514733,1702600906601,1702600906601,,0,0,False,,6
160622,"Покупатель 91607 отказался от товара, но деньги не вернулись. В биллинге статус заказа не cancelled. Помогите, пожалуйста, вернуть деньги пользователю.",692844,326601,1702602317441,1702602317441,18pq6ksrse6jphv8bbgsyi3y,0,0,False,,11
160625,"Покупатель 300105 отказался от товара, но деньги не вернулись. В биллинге статус заказа не lost. Помогите, пожалуйста, вернуть деньги пользователю.",34015,158063,1702606381683,1702606381683,,0,0,False,,11
160635,Добрый день! У покупателя 865066 зависли деньги из за статуса cancelled. Заказ: 267409,297860,719160,1702609420736,1702609420736,,0,0,False,,10
160636,"У нас статус отправлен на lost, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",331644,248227,1702613490472,1702613490472,ltp11cqz6tzkjnb46139kbkz,0,0,False,,3
160644,Добрый день! У покупателя 817153 зависли деньги из за статуса started. Заказ: 818613,595580,983650,1702615492397,1702615492397,svyzcpqwfjhk4lpxt8zasg4y,0,0,False,,10
160648,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",391567,379356,1702619473244,1702619473244,,0,0,False,,1
160658,"Привет! У клиента 488192 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",572681,223104,1702625137399,1702625137399,s0stelm0760fq5g6us2s7wts,0,0,False,,4
160665,"Привет! В заказе №133204 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не refund. Помогите, пожалуйста, вернуть деньги пользователю.",518896,521716,1702630692524,1702630692524,emcyj7qzm98spxpqbmbycnou,0,0,False,,5
160675,"Привет! Просьба перевести статус заказа в rejected, покупателю 8413 не вернулись деньги, у нас заказ отменен. Спасибо!",397816,263970,1702633361658,1702633361658,yssb77ywhap26ci1fy7x5l65,0,0,False,,9
160676,"У нас статус отправлен на started, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",444835,397577,1702636938613,1702636938613,29vmmh00s4nyel6pjqvo55he,0,0,False,,3
160679,"Добрый день, в профиле 80324 не отображается 14 дней на возврат, подскажите это как включить?",360756,763348,1702639774323,1702639774323,jqn9qe5pzcm741qeaj728t76,0,0,False,,6
160683,Добрый день! У покупателя 718321 зависли деньги из за статуса submitted. Заказ: 687462,90753,61328,1702641957349,1702641957349,s9p0dypsmprv97f0re43rmtm,0,0,False,,10
160691,"Привет! У клиента 625342 несколько вопросов касаемо доставки (DBS и RDBS) и API, можете подсказать по ним ответы или может подскажете кому их можно направить? Подробности в треде.",277321,878839,1702642832155,1702642832155,,0,0,False,,4
160700,Привет! Покупателю 972770 не возвращаются деньги: статус завис на rejected.,393366,120299,1702648611364,1702648611364,,0,0,False,,2
160707,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",623177,423947,1702650442302,1702650442302,odkj9cly27ydfjmh1ewxqwxq,0,0,False,,1
160716,"просьба убрать уведомления по претензии (выплачена, осталось уведомление)",959662,382057,1702652921015,1702652921015,bh0bviaecdvp6ououyooy22n,0,0,False,,1
160725,Привет! Покупателю 42650 не возвращаются деньги: статус завис на confirmed. 677124,248749,727956,1702658725360,1702658725360,eyvn7usnygq738g2pfs5qkyb,0,0,False,,2
160730,Привет! Продавец 874239 просит убрать уведомление по претензии 2237,340203,800293,1702658940089,1702658940089,,0,0,False,,12
160734,"Привет! Была выплачена компенсация №61902, нужно убрать уведомление по претензии.",685352,640447,1702664295443,1702664295443,fq8os5k0i3zoxttx29izlc13,0,0,False,,8
160736,"Добрый день, в профиле 645722 не отображается 14 дней на возврат, подскажите это как включить?",606679,459504,1702666052947,1702666052947,s2m1v1nojd6ve47oaebsey04,0,0,False,,6
160744,"Покупатель 779334 отказался от товара, но деньги не вернулись. В биллинге статус заказа не started. Помогите, пожалуйста, вернуть деньги пользователю.",967959,149061,1702669660179,1702669660179,eoiyq49cxowbcgat538qfq8r,0,0,False,,11
160747,"У нас статус отправлен на cancelled, но по трекингу заказ получен в опс покупа, отмены нет, уточните, мы получали статус отмены от ПР? чья это ошибка?",45249,637600,1702671710533,1702671710533,g3wkoekt56d0hbg437nnl1tw,0,0,False,,3
160755,Добрый день! У покупателя 286375 зависли деньги из за статуса started. Заказ: 236383,4964,86222,1702672973677,1702672973677,rd60ff4g8jcm1dgg38kcf6xj,0,0,False,,10
160756,"Добрый день, в профиле 157285 не отображается 14 дней на возврат, подскажите это как включить?",381700,589481,1702676886485,1702676886485,ejbmi3vcn5a9h6x8d9puwoic,0,0,False,,6
160766,"Привет! В заказе №558691 с политикой возврата покупатель отказался от заказа, но деньги не вернулись. В биллинге статус заказа не confirmed. Помогите, пожалуйста, вернуть деньги пользователю.",756279,100794,1702679275524,1702679275524,abicjgic43l977cbyyybslgn,0,0,False,,5
160774,"Привет! Пользователь 852058 просит убрать уведомление по претензии, претензия по ""Срок вывода ДС"" была отклонена и в разделе ""Заказы"" осталось уведомление ""Не сможем выплатить компенс"" - просит убрать.",731355,2999,1702681497885,1702681497885,,0,0,False,,7
160777,"Добрый день, в профиле 800328 не отображается 14 дней на возврат, подскажите это как включить?",21137,525493,1702687835664,1702687835664,,0,0,False,,6
160778,Привет! Покупателю 483706 не возвращаются деньги: статус завис на sorted.,466609,231309,1702692673233,1702692673233,,0,0,False,,2
